person_unique_id,job_id,panel_number,round_number,insurance_offered,temporary_job,salaried_employee,hourly_wage,hours_per_week
2795257102,27952571021102,27,1,No,No,No,15.0,40.0
2795257102,27952571022102,27,2,No,Inapplicable,No,15.0,40.0
2795257102,27952571023102,27,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795261101,27952611011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795264101,27952641011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795264101,27952641012103,27,2,No,Yes,Inapplicable,Inapplicable,5.0
2795264101,27952641013103,27,3,No,Inapplicable,Inapplicable,Inapplicable,5.0
2795264105,27952641051102,27,1,No,No,No,Don't know,40.0
2795264105,27952641052102,27,2,No,Inapplicable,No,Don't know,40.0
2795264105,27952641053102,27,3,No,Inapplicable,No,Don't know,40.0
2795268101,27952681011101,27,1,Yes,No,No,19.5,40.0
2795268101,27952681012101,27,2,Yes,Inapplicable,No,19.5,40.0
2795268101,27952681013101,27,3,Yes,Inapplicable,No,22.72,40.0
2795269101,27952691011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795273102,27952731021101,27,1,No,Yes,Yes,Inapplicable,40.0
2795273102,27952731022101,27,2,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795274101,27952741011101,27,1,Inapplicable,Yes,No,22.0,25.0
2795274101,27952741012101,27,2,Inapplicable,Inapplicable,No,22.0,25.0
2795274101,27952741013101,27,3,Inapplicable,Inapplicable,No,26.0,25.0
2795274103,27952741032102,27,2,No,No,No,15.0,25.0
2795274103,27952741033102,27,3,No,Inapplicable,No,15.0,25.0
2795275101,27952751011101,27,1,No,No,Inapplicable,Inapplicable,40.0
2795275101,27952751011102,27,1,No,No,Inapplicable,Inapplicable,5.0
2795275101,27952751012101,27,2,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795275101,27952751012102,27,2,No,Inapplicable,Inapplicable,Inapplicable,5.0
2795275101,27952751013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795275101,27952751013102,27,3,No,Inapplicable,Inapplicable,Inapplicable,5.0
2795275102,27952751021103,27,1,Inapplicable,No,Yes,Inapplicable,60.0
2795275102,27952751022103,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795275102,27952751023103,27,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,60.0
2795276102,27952761021101,27,1,No,No,Yes,Inapplicable,40.0
2795276102,27952761022101,27,2,No,Inapplicable,Yes,Inapplicable,40.0
2795276102,27952761023101,27,3,No,Inapplicable,Yes,Inapplicable,40.0
2795280101,27952801011102,27,1,Inapplicable,No,No,Don't know,40.0
2795280101,27952801012102,27,2,Inapplicable,Inapplicable,No,Don't know,40.0
2795280101,27952801013102,27,3,Inapplicable,Inapplicable,No,Don't know,40.0
2795280103,27952801031101,27,1,No,Yes,No,15.0,35.0
2795280103,27952801032103,27,2,No,No,Unknown/Not reported,Inapplicable,20.0
2795280103,27952801033103,27,3,No,Inapplicable,Inapplicable,Inapplicable,20.0
2795281101,27952811011101,27,1,Inapplicable,No,Yes,Inapplicable,60.0
2795281101,27952811012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795281101,27952811013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795284101,27952841011101,27,1,Inapplicable,No,Yes,Inapplicable,52.0
2795284101,27952841012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,52.0
2795284101,27952841013101,27,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,52.0
2795284101,27952841013103,27,3,No,No,No,20.0,40.0
2795284102,27952841021102,27,1,Yes,No,Yes,Inapplicable,36.0
2795284102,27952841022102,27,2,Yes,Inapplicable,Yes,Inapplicable,36.0
2795284102,27952841023102,27,3,Yes,Inapplicable,Yes,Inapplicable,36.0
2795287101,27952871011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795288101,27952881011101,27,1,No,No,Yes,Inapplicable,40.0
2795288101,27952881012101,27,2,No,Inapplicable,Yes,Inapplicable,40.0
2795288101,27952881013101,27,3,No,Inapplicable,Yes,Inapplicable,40.0
2795289101,27952891011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795290101,27952901011101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795290101,27952901012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795290101,27952901013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795294101,27952941011101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795294101,27952941012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795294101,27952941013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795294103,27952941031201,27,1,Inapplicable,No,No,14.79,40.0
2795294103,27952941032201,27,2,Inapplicable,Inapplicable,No,15.0,40.0
2795294103,27952941033201,27,3,Inapplicable,Inapplicable,No,15.0,40.0
2795294103,27952941033202,27,3,Yes,No,Inapplicable,Inapplicable,40.0
2795295101,27952951011101,27,1,No,No,Yes,Inapplicable,48.0
2795295101,27952951012101,27,2,No,Inapplicable,Yes,Inapplicable,48.0
2795295101,27952951013101,27,3,No,Inapplicable,Yes,Inapplicable,48.0
2795297101,27952971011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795297102,27952971021103,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795306101,27953061011101,27,1,Inapplicable,No,Yes,Inapplicable,45.0
2795306101,27953061012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2795306101,27953061013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2795307101,27953071011102,27,1,No,No,Inapplicable,Inapplicable,40.0
2795307101,27953071012102,27,2,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795307101,27953071013102,27,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795307102,27953071021101,27,1,Inapplicable,No,No,25.0,40.0
2795307102,27953071022101,27,2,Inapplicable,Inapplicable,No,25.0,40.0
2795307102,27953071023101,27,3,Inapplicable,Inapplicable,No,25.0,40.0
2795308101,27953081011101,27,1,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795311101,27953111011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795312101,27953121011101,27,1,Yes,No,No,14.5,40.0
2795312101,27953121012101,27,2,Yes,Inapplicable,No,14.5,40.0
2795312101,27953121013101,27,3,Yes,Inapplicable,No,14.5,40.0
2795312105,27953121051102,27,1,Yes,No,No,15.0,50.0
2795312105,27953121052102,27,2,Yes,Inapplicable,No,15.0,50.0
2795312105,27953121053102,27,3,Yes,Inapplicable,No,15.0,50.0
2795314101,27953141011101,27,1,No,No,No,103.0,8.0
2795314101,27953141011102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795314101,27953141012101,27,2,No,Inapplicable,No,103.0,8.0
2795314101,27953141013101,27,3,No,Inapplicable,No,103.0,8.0
2795321101,27953211011102,27,1,Inapplicable,No,Unknown/Not reported,Inapplicable,40.0
2795321101,27953211012102,27,2,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2795321101,27953211012103,27,2,Inapplicable,No,No,50.0,40.0
2795321101,27953211013103,27,3,Inapplicable,Inapplicable,No,50.0,40.0
2795321102,27953211021101,27,1,No,Don't know,Yes,Inapplicable,15.0
2795321102,27953211022101,27,2,No,Inapplicable,Yes,Inapplicable,15.0
2795321102,27953211023101,27,3,No,Inapplicable,Yes,Inapplicable,15.0
2795324101,27953241011102,27,1,No,No,Unknown/Not reported,Inapplicable,70.0
2795324101,27953241012102,27,2,No,Inapplicable,Unknown/Not reported,Inapplicable,70.0
2795324101,27953241013102,27,3,No,Inapplicable,Unknown/Not reported,Inapplicable,70.0
2795324102,27953241021101,27,1,Inapplicable,No,Yes,Inapplicable,42.0
2795324102,27953241022101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,42.0
2795324102,27953241023101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,42.0
2795325103,27953251031101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795325103,27953251032101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795325103,27953251033101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795327101,27953271011101,27,1,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795327102,27953271021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795330101,27953301011102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795330101,27953301013106,27,3,Yes,No,Inapplicable,Inapplicable,70.0
2795330102,27953301021105,27,1,Inapplicable,No,No,12.0,40.0
2795330102,27953301022105,27,2,Inapplicable,Inapplicable,No,12.0,40.0
2795330102,27953301023105,27,3,Inapplicable,Inapplicable,No,12.0,40.0
2795337101,27953371011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795337102,27953371021102,27,1,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795338101,27953381011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795340101,27953401011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795340102,27953401021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795340103,27953401031103,27,1,No,No,No,14.0,16.0
2795340103,27953401032103,27,2,No,Inapplicable,No,14.0,16.0
2795340103,27953401033103,27,3,No,Inapplicable,Inapplicable,Inapplicable,16.0
2795342101,27953421011101,27,1,Inapplicable,No,No,24.02,40.0
2795342101,27953421012101,27,2,Inapplicable,Inapplicable,No,24.93,40.0
2795342101,27953421013101,27,3,Inapplicable,Inapplicable,No,24.97,40.0
2795344101,27953441011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795344102,27953441021102,27,1,Inapplicable,No,Yes,Inapplicable,60.0
2795344102,27953441022102,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795344102,27953441023102,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795345101,27953451011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795345102,27953451022102,27,2,Inapplicable,No,No,13.0,40.0
2795345102,27953451023102,27,3,Inapplicable,Inapplicable,No,13.0,40.0
2795346101,27953461011101,27,1,Yes,No,Yes,Inapplicable,40.0
2795346101,27953461012101,27,2,Yes,Inapplicable,Yes,Inapplicable,40.0
2795346101,27953461013101,27,3,Yes,Inapplicable,Yes,Inapplicable,40.0
2795347101,27953471011101,27,1,No,No,Inapplicable,Inapplicable,35.0
2795347101,27953471012101,27,2,No,Inapplicable,Inapplicable,Inapplicable,35.0
2795347101,27953471012102,27,2,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795347101,27953471013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,35.0
2795349101,27953491011103,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795349101,27953491011104,27,1,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795349102,27953491021101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795349102,27953491021102,27,1,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795350101,27953501011101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795350101,27953501012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795350101,27953501013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795351101,27953511011101,27,1,Inapplicable,No,No,17.0,30.0
2795351101,27953511012101,27,2,Inapplicable,Inapplicable,Inapplicable,Inapplicable,30.0
2795351101,27953511012107,27,2,No,No,No,15.0,16.0
2795351101,27953511013107,27,3,No,Inapplicable,Inapplicable,Inapplicable,16.0
2795351102,27953511021102,27,1,No,No,Inapplicable,Inapplicable,40.0
2795351102,27953511021103,27,1,Inapplicable,Yes,Inapplicable,Inapplicable,5.0
2795351102,27953511022102,27,2,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795351102,27953511022103,27,2,Inapplicable,Inapplicable,Inapplicable,Inapplicable,5.0
2795351102,27953511023102,27,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795351103,27953511031104,27,1,No,No,No,Don't know,36.0
2795351103,27953511032104,27,2,No,Inapplicable,No,11.3,36.0
2795351103,27953511033104,27,3,No,Inapplicable,Inapplicable,Inapplicable,36.0
2795351103,27953511033201,27,3,Yes,No,No,13.5,40.0
2795352101,27953521011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795353101,27953531011101,27,1,Yes,No,No,18.5,40.0
2795353101,27953531012101,27,2,Yes,Inapplicable,No,19.73,40.0
2795353101,27953531013101,27,3,Yes,Inapplicable,No,20.63,40.0
2795353102,27953531021102,27,1,Inapplicable,No,No,28.0,36.0
2795353102,27953531022102,27,2,Inapplicable,Inapplicable,No,28.0,36.0
2795353102,27953531023102,27,3,Inapplicable,Inapplicable,No,28.0,36.0
2795360101,27953601011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795361101,27953611011101,27,1,Inapplicable,No,No,43.0,40.0
2795361101,27953611012101,27,2,Inapplicable,Inapplicable,No,48.0,40.0
2795361101,27953611013101,27,3,Inapplicable,Inapplicable,No,48.0,40.0
2795362101,27953621011101,27,1,Inapplicable,No,No,Refused,38.0
2795362101,27953621012101,27,2,Inapplicable,Inapplicable,Inapplicable,Inapplicable,38.0
2795362101,27953621012102,27,2,Yes,No,No,21.0,37.0
2795362101,27953621013102,27,3,Yes,Inapplicable,No,21.0,37.0
2795362106,27953621063103,27,3,Inapplicable,No,No,19.5,50.0
2795365101,27953651011101,27,1,Inapplicable,No,No,40.52,40.0
2795365101,27953651012101,27,2,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2795365101,27953651012107,27,2,Inapplicable,No,No,40.0,45.0
2795365101,27953651013107,27,3,Inapplicable,Inapplicable,No,42.0,45.0
2795365102,27953651021102,27,1,No,No,Yes,Inapplicable,32.0
2795365102,27953651022102,27,2,No,Inapplicable,Inapplicable,Inapplicable,32.0
2795365102,27953651022106,27,2,No,No,No,16.0,35.0
2795365102,27953651023106,27,3,No,Inapplicable,No,17.0,35.0
2795365103,27953651031103,27,1,No,Yes,No,8.0,18.0
2795365103,27953651032103,27,2,No,Inapplicable,Inapplicable,Inapplicable,18.0
2795365103,27953651033202,27,3,No,No,No,9.25,18.0
2795369101,27953691011102,27,1,No,No,No,10.75,15.0
2795369101,27953691012102,27,2,No,Inapplicable,No,10.75,15.0
2795369101,27953691013102,27,3,No,Inapplicable,No,10.75,15.0
2795369102,27953691021101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795371101,27953711011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795372101,27953721011101,27,1,Inapplicable,No,No,45.5,20.0
2795372101,27953721012101,27,2,Inapplicable,Inapplicable,No,45.5,20.0
2795372101,27953721013101,27,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,20.0
2795372102,27953721021102,27,1,Inapplicable,No,No,20.98,48.0
2795372102,27953721022102,27,2,Inapplicable,Inapplicable,No,20.98,48.0
2795372102,27953721023102,27,3,Inapplicable,Inapplicable,No,22.24,48.0
2795374101,27953741011101,27,1,Inapplicable,No,No,18.1,40.0
2795374101,27953741012101,27,2,Inapplicable,Inapplicable,No,18.1,40.0
2795374101,27953741013101,27,3,Inapplicable,Inapplicable,No,19.9,40.0
2795375101,27953751011101,27,1,Inapplicable,Yes,Yes,Inapplicable,60.0
2795375101,27953751012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795375101,27953751013101,27,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,60.0
2795375102,27953751021102,27,1,Inapplicable,Yes,Yes,Inapplicable,60.0
2795375102,27953751022102,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795375102,27953751023102,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2795376102,27953761021101,27,1,Yes,No,No,15.0,40.0
2795376102,27953761022101,27,2,Yes,Inapplicable,No,17.0,40.0
2795376102,27953761023101,27,3,Yes,Inapplicable,No,17.0,40.0
2795376102,27953761023103,27,3,No,No,Inapplicable,Inapplicable,12.0
2795379101,27953791011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795379101,27953791011102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795379102,27953791021103,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795380101,27953801011101,27,1,Inapplicable,No,Yes,Inapplicable,45.0
2795380101,27953801012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2795380101,27953801013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2795380102,27953801021102,27,1,Yes,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795381101,27953811011101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795381101,27953811012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795381101,27953811013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795384101,27953841011101,27,1,Inapplicable,No,No,17.0,45.0
2795384101,27953841012101,27,2,Inapplicable,Inapplicable,No,17.0,45.0
2795384101,27953841013101,27,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,45.0
2795384101,27953841013102,27,3,No,No,Inapplicable,Inapplicable,50.0
2795386102,27953861021102,27,1,Inapplicable,No,No,15.0,96.0
2795386102,27953861021103,27,1,No,No,Inapplicable,Inapplicable,6.0
2795386102,27953861022102,27,2,Inapplicable,Inapplicable,No,18.75,96.0
2795386102,27953861022103,27,2,No,Inapplicable,Inapplicable,Inapplicable,6.0
2795386102,27953861023102,27,3,Inapplicable,Inapplicable,No,18.75,96.0
2795386102,27953861023103,27,3,No,Inapplicable,Inapplicable,Inapplicable,6.0
2795386105,27953861051104,27,1,Don't know,No,No,20.0,40.0
2795386105,27953861052104,27,2,Don't know,Inapplicable,No,23.66,40.0
2795386105,27953861053104,27,3,Don't know,Inapplicable,No,23.66,40.0
2795386105,27953861053108,27,3,No,No,Inapplicable,Inapplicable,15.0
2795391101,27953911011101,27,1,Inapplicable,No,Yes,Inapplicable,45.0
2795391101,27953911012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2795391101,27953911013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2795391102,27953911022102,27,2,Yes,No,Yes,Inapplicable,40.0
2795391102,27953911023102,27,3,Yes,Inapplicable,Yes,Inapplicable,40.0
2795392101,27953921011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795394101,27953941011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795394101,27953941012105,27,2,No,No,Unknown/Not reported,Don't know,30.0
2795394101,27953941013105,27,3,No,Inapplicable,Unknown/Not reported,Don't know,30.0
2795394102,27953941022106,27,2,Don't know,No,No,10.5,21.0
2795394102,27953941023106,27,3,Don't know,Inapplicable,No,10.5,21.0
2795395101,27953951011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795395101,27953951011102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795399101,27953991011101,27,1,No,No,No,20.2,12.0
2795399101,27953991011102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795399101,27953991012101,27,2,No,Inapplicable,No,22.2,12.0
2795399101,27953991013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,12.0
2795399102,27953991021103,27,1,No,No,No,29.0,55.0
2795399102,27953991022103,27,2,No,Inapplicable,No,29.0,55.0
2795399102,27953991023103,27,3,No,Inapplicable,No,26.5,55.0
2795400101,27954001011101,27,1,Inapplicable,No,No,27.9,57.0
2795400101,27954001012101,27,2,Inapplicable,Inapplicable,Inapplicable,Inapplicable,57.0
2795400101,27954001013103,27,3,Yes,No,Yes,Inapplicable,55.0
2795405101,27954051011103,27,1,Inapplicable,No,Yes,Inapplicable,55.0
2795405101,27954051012103,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,55.0
2795405101,27954051013103,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,55.0
2795405102,27954051021101,27,1,Yes,No,No,17.84,40.0
2795405102,27954051021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795405102,27954051022101,27,2,Yes,Inapplicable,Inapplicable,Inapplicable,40.0
2795405102,27954051022104,27,2,Yes,No,No,19.0,40.0
2795405102,27954051023104,27,3,Yes,Inapplicable,No,19.67,40.0
2795407104,27954071043101,27,3,Inapplicable,Don't know,Don't know,Don't know,Don't know
2795407104,27954071043102,27,3,Inapplicable,Don't know,Inapplicable,Inapplicable,Don't know
2795408101,27954081011101,27,1,No,No,No,13.0,20.0
2795408101,27954081012101,27,2,No,Inapplicable,No,13.0,20.0
2795408101,27954081013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,20.0
2795409101,27954091011101,27,1,Yes,No,No,15.0,40.0
2795409101,27954091012101,27,2,Yes,Inapplicable,Inapplicable,Inapplicable,40.0
2795409101,27954091012102,27,2,Yes,No,No,16.0,55.0
2795409101,27954091013102,27,3,Yes,Inapplicable,No,17.0,55.0
2795411101,27954111011102,27,1,Inapplicable,No,No,12.93,40.0
2795411101,27954111012102,27,2,Inapplicable,Inapplicable,Unknown/Not reported,Inapplicable,40.0
2795411101,27954111013102,27,3,Inapplicable,Inapplicable,Unknown/Not reported,Inapplicable,40.0
2795411102,27954111021101,27,1,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795412101,27954121011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795414101,27954141011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795414101,27954141012102,27,2,No,No,No,14.0,22.0
2795414101,27954141013102,27,3,No,Inapplicable,No,15.0,22.0
2795416101,27954161011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795416102,27954161021102,27,1,No,No,Unknown/Not reported,Don't know,100.0
2795416102,27954161022103,27,2,Yes,No,Don't know,Don't know,Don't know
2795416102,27954161022104,27,2,Yes,No,Inapplicable,Inapplicable,35.0
2795416102,27954161023103,27,3,Yes,Inapplicable,Don't know,Don't know,Don't know
2795416102,27954161023104,27,3,Yes,Inapplicable,Inapplicable,Inapplicable,35.0
2795422101,27954221011101,27,1,Inapplicable,Yes,No,37.0,20.0
2795422101,27954221012101,27,2,Inapplicable,Inapplicable,No,39.9,20.0
2795422101,27954221013101,27,3,Inapplicable,Inapplicable,No,39.9,20.0
2795422101,27954221013103,27,3,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795422103,27954221031102,27,1,No,Yes,No,13.0,12.0
2795422103,27954221032102,27,2,No,Inapplicable,No,13.5,12.0
2795422103,27954221033102,27,3,No,Inapplicable,No,13.5,12.0
2795428101,27954281011101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795428101,27954281012101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795428101,27954281013101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795429101,27954291011101,27,1,No,No,No,13.0,20.0
2795429101,27954291012101,27,2,No,Inapplicable,No,14.0,20.0
2795429101,27954291013101,27,3,No,Inapplicable,No,14.0,20.0
2795429102,27954291021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795429102,27954291022103,27,2,No,No,Inapplicable,Inapplicable,30.0
2795429102,27954291023103,27,3,No,Inapplicable,Inapplicable,Inapplicable,30.0
2795434101,27954341011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795434102,27954341021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795435101,27954351011101,27,1,No,No,No,16.0,20.0
2795435101,27954351012101,27,2,No,Inapplicable,No,17.0,20.0
2795435101,27954351013101,27,3,No,Inapplicable,No,19.0,20.0
2795439101,27954391011101,27,1,Inapplicable,No,Yes,Don't know,50.0
2795439101,27954391012101,27,2,Inapplicable,Inapplicable,Yes,Don't know,50.0
2795439101,27954391013101,27,3,Inapplicable,Inapplicable,Yes,Don't know,50.0
2795439102,27954391021102,27,1,No,No,Inapplicable,Inapplicable,Don't know
2795439102,27954391022102,27,2,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2795439102,27954391023102,27,3,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2795449101,27954491011101,27,1,No,No,Inapplicable,Inapplicable,Don't know
2795449101,27954491012101,27,2,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2795449101,27954491013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2795449102,27954491021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795449102,27954491023103,27,3,No,Yes,No,15.5,8.0
2795450101,27954501011101,27,1,Inapplicable,No,No,16.72,40.0
2795450101,27954501012101,27,2,Inapplicable,Inapplicable,No,17.0,40.0
2795450101,27954501013101,27,3,Inapplicable,Inapplicable,No,18.34,40.0
2795451101,27954511011101,27,1,No,No,Inapplicable,Inapplicable,8.0
2795451101,27954511012101,27,2,No,Inapplicable,Inapplicable,Inapplicable,8.0
2795451101,27954511013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,8.0
2795451102,27954511021102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795451102,27954511022104,27,2,No,No,No,14.0,40.0
2795451102,27954511023104,27,3,No,Inapplicable,No,14.0,40.0
2795451103,27954511031103,27,1,No,No,Yes,Inapplicable,50.0
2795451103,27954511032103,27,2,No,Inapplicable,Yes,Inapplicable,50.0
2795451103,27954511032105,27,2,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795451103,27954511033103,27,3,No,Inapplicable,Yes,Inapplicable,50.0
2795452101,27954521011102,27,1,Yes,No,Yes,Inapplicable,40.0
2795452101,27954521011103,27,1,No,No,Inapplicable,Inapplicable,4.0
2795452101,27954521012102,27,2,Yes,Inapplicable,Yes,Inapplicable,40.0
2795452101,27954521012103,27,2,No,Inapplicable,Inapplicable,Inapplicable,4.0
2795452101,27954521013102,27,3,Yes,Inapplicable,Yes,Inapplicable,40.0
2795452101,27954521013103,27,3,No,Inapplicable,Inapplicable,Inapplicable,4.0
2795452102,27954521021101,27,1,Inapplicable,No,Yes,Inapplicable,40.0
2795452102,27954521022101,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795452102,27954521023101,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2795456101,27954561011101,27,1,No,No,Inapplicable,Inapplicable,40.0
2795456101,27954561012101,27,2,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795456101,27954561013101,27,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2795456102,27954561021102,27,1,Inapplicable,No,Yes,Inapplicable,50.0
2795456102,27954561022102,27,2,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2795456102,27954561023102,27,3,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2795459101,27954591011101,27,1,No,No,Unknown/Not reported,Inapplicable,10.0
2795459101,27954591011102,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795459101,27954591012101,27,2,No,Inapplicable,Unknown/Not reported,Inapplicable,10.0
2795459101,27954591013101,27,3,No,Inapplicable,Unknown/Not reported,Inapplicable,10.0
2795461101,27954611011101,27,1,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2795461102,27954611021102,27,1,No,No,Inapplicable,Inapplicable,40.0
